Run,Plate,mapped.pos,Gene,Count,Size.mean,Brightness.mean,Avg. Red.mean,Redness.mean,Norm.Brightness.mean,Norm.Avg. Red.mean,Norm.Redness.mean,Size.std,Brightness.std,Avg. Red.std,Redness.std,Norm.Brightness.std,Norm.Avg. Red.std,Norm.Redness.std
3,1,K10,BUD20,2,65.0,94.5322449642625,104.0,7.15,1.489325498380635,1.6364522417153995,0.11123294346978557,15.556349186104045,4.166025966025807,5.656854249492381,1.0606601717798212,0.2923452544392582,0.3046210499848479,0.010303359043605147
3,2,C16,RRP6,3,75.0,101.53249488347525,110.0,7.333333333333333,1.7010536430052232,1.8369974252327192,0.12111903347197467,36.864617182333525,4.915700073470157,6.0,0.6027713773341711,1.0683846639670325,1.1391981833338543,0.07134473231670603
3,2,H24,THP1,4,71.0,103.83714872199653,112.75,7.25,1.4993473317293553,1.6315898516937648,0.10810242619386218,14.445299120013633,4.834754863319848,3.685557397915997,1.2688577540449515,0.2435877482178883,0.28716641133574833,0.03973426389697842
3,2,L20,YPL261C,3,70.66666666666667,101.68570500324886,110.33333333333333,6.7,1.6532862216547795,1.7946935239332902,0.10358457873077757,30.8274769213008,10.048978177001537,10.785793124908956,1.5394804318340654,0.7415591792346391,0.8081595151265558,0.030622878167157697
3,2,M13,CLA4,4,98.0,110.86525961881651,122.0,8.225,1.1457018773112075,1.2599457203115738,0.08362662448028302,13.832329280830951,2.9427740597209295,3.9157800414902453,1.4291605927956457,0.13633652155169712,0.14234701618546558,0.0032535924909324844
3,2,M7,RPS19B,4,58.75,94.49347020180363,102.0,5.525,1.7245480420653032,1.8601669851669853,0.0971545409045409,21.281838892977895,8.895644425275508,9.83192080250175,1.5435349040433133,0.43055202121965924,0.4588582770351402,0.021442566169175843
3,2,N14,GAL4,2,33.0,92.21476715686276,99.0,4.5,2.7942781547361593,3.0,0.13575367647058822,1.4142135623730951,4.119156966140074,4.242640687119285,1.1313708498984758,0.005074269777858867,0.0,0.028466247257326095
3,2,N6,HFI1,4,76.75,103.30920602223466,110.0,4.85,1.4089399544979175,1.4992504980561305,0.06539457328355996,19.619293225462194,6.307177434836547,6.97614984548545,1.7136705245369273,0.3324391717658187,0.34798383319272697,0.022134568937711502
3,3,A13,THI6,3,37.666666666666664,79.32951934564836,84.33333333333333,3.3333333333333335,2.263105861599684,2.4016680452164323,0.08779845602426246,12.423096769056148,7.2726420243715735,6.658328118479394,1.4011899704655801,0.748911646798529,0.7702437991111092,0.02328002883310132
3,3,J4,GCN4,2,40.0,87.63192668371696,93.5,4.0,2.2229672642992475,2.3740409207161126,0.10690537084398977,8.48528137423857,6.730776441038729,6.363961030678928,1.6970562748477143,0.30329315705654347,0.34451110438884214,0.0651044606719072
3,3,M18,SLM6,4,52.75,93.37601707349617,100.25,4.8500000000000005,1.9401688534436188,2.077897067918076,0.0966241041871294,21.746647251166483,6.246940856215699,7.8898669190297515,1.420093893609386,0.5744081637176293,0.6036143374586189,0.02514707772769583
3,3,M22,MRPL37,4,67.25,102.41421698893305,109.75,6.55,1.6523011679963973,1.7714970123924352,0.11106382160926097,20.5,7.096083204712361,7.544313531837519,0.8736894948054104,0.5662155866351182,0.6105252615836183,0.0613787647170734
3,3,N20,VMA8,1,51.0,95.61437908496728,101.0,4.5,1.8747917467640645,1.9803921568627452,0.08823529411764706,,,,,,,
3,3,O15,SSE1,4,79.25,105.46505359892176,115.0,7.550000000000001,1.3330390073888203,1.4532598114067057,0.09498923217277647,4.9916597106239795,4.120728810146418,5.887840577551896,1.5968719422671307,0.0614199800397105,0.07562082784075203,0.017763833962837653
3,3,O20,RRG1,1,53.0,99.51572327044019,108.0,7.1,1.8776551560460413,2.0377358490566038,0.1339622641509434,,,,,,,
3,4,C20,RNR4,3,40.0,88.7355366855367,100.0,9.533333333333333,2.2950135481678937,2.589094239094239,0.25100899100899104,10.44030650891055,5.277960773929489,6.244997998398398,2.9143323992525847,0.45702702749921853,0.5390700947952511,0.11361623384958282
3,4,D11,VMA22,2,36.5,87.93396464646466,95.5,5.55,2.424504610498929,2.6340909090909093,0.15598484848484848,4.949747468305833,3.73498801567651,3.5355339059327378,1.3435028842544405,0.22645746690510613,0.26034386034595614,0.057961328579079124
3,4,F7,LRP1,3,81.66666666666667,104.1257762887048,111.66666666666667,5.533333333333334,1.3190799513151992,1.4147983182236237,0.06860386283011431,20.840665376454115,8.203829841374327,8.736894948054106,1.0692676621563628,0.2598846185215551,0.280267296384637,0.005801721625037573
3,4,G10,SER2,4,83.25,104.7270397650725,113.5,5.85,1.2604413052822352,1.366024461470198,0.07057078185954155,4.573474244670748,1.253521951673109,1.2909944487358074,0.6244997998398399,0.06061506825123139,0.06564360436788196,0.01025792063799067
3,4,G3,HOM3,4,46.0,90.98876260599762,96.75,4.2,2.0036278349100263,2.132090109476808,0.09403566199153238,6.2182527020592095,2.257630185231223,2.8722813232690143,1.6970562748477138,0.26102217314178155,0.2976353217731631,0.046493647576193155
3,4,N14,URA4,3,62.333333333333336,93.05619306714676,104.66666666666667,8.533333333333333,1.6645635922335094,1.8678714612992966,0.14687448862706595,30.171730698343,8.804870229334508,10.598742063723098,2.3797758998135374,0.5322287198698337,0.584851500956225,0.040928096889353525
3,5,B21,CAX4,3,52.666666666666664,92.81948329448328,101.0,6.633333333333333,1.8259856986124465,1.9847125097125098,0.12616550116550118,13.012814197295423,3.867286857547615,4.58257569495584,1.5567059238447487,0.3943909943800866,0.41293418590786357,0.004145728767326898
3,5,C10,VMA5,4,72.25,105.82000874609898,112.25,4.7250000000000005,1.6421909814351854,1.7421454998489883,0.07355377906976744,25.064915718988562,8.368408098852871,8.845903006477066,0.49916597106239746,0.6840131931923973,0.7260828704468452,0.03151433073415328
3,5,C19,SWI6,2,76.0,100.67685233688395,110.5,7.35,1.3316829442767615,1.462109306792387,0.09759909202025494,9.899494936611665,5.0290557022474385,4.949747468305833,0.07071067811865545,0.10728859028674294,0.1253210027770815,0.0136433209919877
3,5,F14,YOR186W,1,31.0,85.1720430107527,90.0,3.5,2.7474852584113774,2.903225806451613,0.11290322580645161,,,,,,,
3,5,G18,YKL118W,4,74.5,101.7860622889228,108.75,5.125,1.5291630867682473,1.627792737187661,0.06930151990618905,26.05762844159077,8.956607406898438,10.531698185319721,1.791414710966354,0.6222019492340678,0.6416044374622896,0.006373506481877328
3,5,G20,VPH2,2,43.0,88.01370851370854,94.0,4.0,2.048347185522511,2.187770562770563,0.09285714285714286,1.4142135623730951,1.0693331986774783,1.4142135623730951,0.5656854249492383,0.09223566439284134,0.10484158985125222,0.01010152544552211
3,5,H14,YOR199W,1,73.0,105.324200913242,117.0,6.0,1.442797272784137,1.6027397260273972,0.0821917808219178,,,,,,,
3,5,J11,SRB5,4,66.0,104.10429519296,111.75,5.325,1.6051528128261359,1.7222138433573129,0.0814820684598866,11.343133018115704,2.6102109901425794,3.3040379335998327,0.6238322424070966,0.21583069808508265,0.22528836586587267,0.008861085403353772
3,5,J13,VMA21,3,51.666666666666664,99.44867777228,105.66666666666667,4.166666666666667,1.9758373697632472,2.0981920602900312,0.08199317423463885,11.718930554164633,5.981907673373273,6.50640709864771,0.513160143944688,0.3578319977470748,0.37108748270341213,0.01046755998599278
3,5,J2,NPT1,4,99.25,107.77631028351175,112.0,2.75,1.1549770717485428,1.1991852929139941,0.02768386965069093,31.510580233735254,5.263494288992705,5.887840577551898,1.5416441439796236,0.2931843711967861,0.29854097106978894,0.01214410370930061
3,5,K12,LTV1,3,38.333333333333336,93.51687292892409,101.66666666666667,6.133333333333333,2.594897946457469,2.8153783728951107,0.1643741123960235,12.701705922171765,1.0892585182931454,2.081665999466131,1.2342339054382414,0.7035041707387709,0.7389946227502546,0.02279400192779762
3,5,N5,CEX1,1,54.0,90.8765432098765,96.0,2.6,1.6828989483310464,1.7777777777777777,0.04814814814814815,,,,,,,
3,6,D17,MMS22,4,97.25,107.62392082415849,115.75,6.550000000000001,1.1089609204467008,1.1929400446871896,0.06784107263647224,6.075908711186062,1.9080462265143598,1.7078251276599319,1.4888474289418194,0.04957313220054644,0.05897180481270664,0.017429816739904014
3,6,E7,BUD19,3,36.0,83.76144001144,89.66666666666667,3.5,2.3263178795943698,2.49046904046904,0.09740311740311741,1.0,3.678997889197295,3.2145502536643176,0.36055512754639885,0.06124036453150856,0.035485469638196314,0.012238853182553697
3,6,F21,HOM2,2,85.5,98.7609247967477,108.0,8.1,1.3682731719021943,1.4941565040650406,0.11539634146341464,53.033008588991066,13.794211301348025,15.556349186104045,0.4242640687119292,0.6873617728213696,0.7448335149388786,0.06661463273983025
3,6,L20,VMA7,2,89.5,101.7683057598041,111.0,7.05,1.3595067500518145,1.4805453431372548,0.09223345588235293,54.44722215136416,8.573561402833619,9.899494936611665,1.0606601717798212,0.7312603869666664,0.7900791761603366,0.04425916525625356
3,6,N10,RPS6A,4,67.25,99.28135310374158,109.75,8.05,1.5743535716590535,1.7393781887755102,0.1275797193877551,22.677080940897135,3.488240313529964,4.272001872658764,0.42031734043061664,0.39427704112034506,0.43349268883250713,0.03228569784967535
3,6,O22,GUF1,1,65.0,104.36410256410299,111.0,4.8,1.6056015779092767,1.7076923076923076,0.07384615384615384,,,,,,,
3,7,C15,YPL041C,1,94.0,112.301418439716,122.0,8.1,1.1946959408480426,1.297872340425532,0.08617021276595745,,,,,,,
3,7,D13,RPL19B,1,54.0,93.9567901234568,105.0,8.8,1.7399405578417926,1.9444444444444444,0.16296296296296298,,,,,,,
3,7,H15,SHP1,3,57.333333333333336,96.43871629702109,105.66666666666667,6.766666666666666,1.829209437279224,2.0033247716894977,0.12372105348988909,19.857828011475306,5.947943475755063,6.658328118479392,1.2741009902410931,0.6392535913855142,0.6968856439018715,0.02467652903327195
3,7,H17,YBL059W,1,66.0,100.94949494949499,109.0,6.2,1.5295378022650756,1.6515151515151516,0.09393939393939395,,,,,,,
3,7,I8,RPL29,4,65.5,100.05459008220254,107.5,5.125,1.7161256070931974,1.833815117466803,0.0789177367576244,27.258026340878022,10.380986840827163,12.767145334803704,1.990602923739438,0.6100213875291878,0.6218979247376045,0.004850719190887001
3,8,B10,ZUO1,4,92.0,106.81829963693576,118.5,8.425,1.1758889468521112,1.3051433403718555,0.09286157594052245,12.027745701779143,2.394883951858432,4.654746681256311,2.8394541729001372,0.15493664783989555,0.18364335278544902,0.032843149705217456
3,8,B22,YHR039C-B,4,68.5,104.49395958057926,115.25,9.225000000000001,1.54636845102081,1.709800325293283,0.14061848980863068,9.110433579144297,2.16531766527994,3.3040379335998336,2.693665408571253,0.21031773593549552,0.27619118045542773,0.06191050577845414
3,8,D14,MRS1,4,81.0,104.19254967400475,113.75,7.3,1.2868918820614712,1.4048978320690169,0.09015208984084486,1.4142135623730958,4.602346591716637,4.349329450233296,0.9092121131323904,0.06797405266696198,0.06643373412101182,0.011522236653337799
3,8,E15,SAC1,3,45.333333333333336,93.31122521751517,103.0,7.333333333333333,2.1037405185213234,2.3240621879903007,0.16581086863500216,10.214368964029708,6.227752151084597,6.244997998398398,0.5033222956847165,0.30228171413491906,0.3462721947180253,0.02894739214050056
3,8,G7,VPS1,4,92.25,110.6274607602,119.25,5.35,1.2147648584487036,1.3096477830301283,0.05884807926144715,12.257650672131263,1.7088661162432068,1.258305739211793,0.5196152422706635,0.15926149853037858,0.17272834260822864,0.009716310962651813
3,8,H7,BUD27,4,86.75,104.03682556903149,111.25,4.9,1.2737738531187837,1.3573147323912318,0.05634550832684248,28.558419657490383,3.0323665788149756,5.188127472091126,1.8165902124584947,0.3067080033310391,0.30855041440747827,0.0072257734269878075
3,9,B5,VMA13,4,51.5,94.48408011575128,101.5,4.7250000000000005,1.8349845078351765,1.9704589211327757,0.0905046032134981,3.000000000000001,6.250778555548907,7.325753658611968,1.774589154330282,0.07241260991929784,0.07168186710836723,0.029110069775608576
3,9,C4,RPS7A,2,48.0,92.7704174228675,99.5,5.15,1.9883363910746887,2.132940108892922,0.10966424682395644,14.142135623730951,9.996599134633035,10.606601717798213,0.777817459305203,0.37755674528218663,0.4074526370721032,0.016105608174031154
3,9,E6,VPS9,3,32.666666666666664,85.13194444444447,91.33333333333333,3.966666666666667,2.606816866582492,2.7964015151515156,0.12127525252525251,0.5773502691896263,0.5649413063310627,0.5773502691896247,0.5131601439446885,0.06292204354953543,0.043714730634786925,0.013783316622297372
3,9,F20,PPA1,1,46.0,91.0942028985507,97.0,4.0,1.9803087586641457,2.108695652173913,0.08695652173913043,,,,,,,
3,9,F4,PRS3,4,49.75,92.51548053010819,99.25,5.5,1.8703357868003418,2.007192275809297,0.1122878451335898,5.315072906367324,3.7989606616571656,3.7749172176353767,1.0645812948447537,0.14172311319157987,0.16147651407332458,0.028975812555878798
3,9,I11,SNF6,3,49.333333333333336,96.98132413459213,104.66666666666667,5.266666666666667,2.068772616472825,2.230464778503994,0.110119825708061,13.613718571108093,4.3988242121111805,5.131601439446886,1.1930353445448851,0.5631058152408419,0.5945400279727354,0.02473254633112846
